shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
43904999,SQUARE AND RECTANGULAR FIRESAFE WASTEBA,OTHER,50,5.0,59155,56.41,87.99,,32.4,,,,,80.34,,,,,,,,92.99,,87.99,,,74.23,86.99,,32.4,0.358904420957
43906423,52104001 PRINTER RIBBON NYLON 2M YIELD,OTHER,50,5.0,59630,9.26,10.99,,10.99,,,,,,,,,,,,,34.69,,13.79,,,11.82,69.99,,10.99,0.157415832575
43906499,ATYOURDISPOSAL8482 RECEPTACLE,OTHER,50,5.0,59656,54.95,64.65,,61.78,,,,,61.78,,,,,,,,72.99,,,,,66.95,113.99,,61.78,0.15003866976
43927782,CLASSIC CENTURY BALLPOINT PEN AND PENCIL,OTHER,50,5.0,63777,61.8,72.71,,58.75,,,,,,,,,,,,,,,80.03,59.99,,60.28,141.99,,58.75,0.150048136432
43930297,ADHESIVE TRANSFER TAPE APPLICATOR CLEAR,OTHER,50,5.0,6463,46.71,54.95,,49.73,,,,,,,,,,,,,,,72.19,,91.99,,,,49.73,0.149954504095
44659947,SELFSEALING LAMINATING SHEETS,OTHER,50,5.0,6798,3.78,4.76,,37.37,,,,,,,,,,,,,,,,,,,,,37.37,0.205882352941
44746500,PREFORMED TUBULAR PAPER COIN WRAPPERS,OTHER,50,5.0,7061,18.4,21.65,,,,,,,,,,,,,,,,,15.99,,,,44.99,,15.99,0.150115473441
44861396,TRANSLUCENT INDEX DIVIDER EIGHTTAB MU,OTHER,50,5.0,7345,21.52,25.32,,20.99,,,,,,,,,,,,,38.99,,,,,23.3,43.99,,20.99,0.150078988942
5102131,LARGE GEOMETRIC SHAPES,OTHER,50,5.0,85797,15.14,18.74,,18.74,,,,,,,,,,,,,28.39,,28.39,,19.99,18.74,35.99,,18.74,0.192102454642
7656272,STEEL DESKTOP SORTER,OTHER,50,5.0,93940,43.26,50.89,,50.1,,,,,,,,,,,,,,,66.39,,,50.1,102.99,,50.1,0.149931224209
2513944,PSOWARE SQUAT MUGS,OTHER,50,5.0,40561,4.09,7.49,,,,,,,,,,,,,,,,,,,,,17.99,,17.99,0.45393858478
2520397,IMPROMPTU MOBILE TRAINING TABLE BASE,OTHER,50,5.0,40603,157.34,209.99,,,,,,,,,,,,,,,209.99,,230.99,,,169.09,364.99,,169.09,0.250726225058
2520906,FINISHED TOUCH FASTENERS,OTHER,50,5.0,40759,3.06,4.99,,4.99,,,,,,,,,,,,,,,5.29,,,3.78,21.98,,3.78,0.386773547094
25494411,CRAY 8 CT. J H D4 389 SO BIG,OTHER,50,5.0,85829,2.47,,,,,,,,,,,,,,,,,,,,,,21.98,,21.98,
2649073,STEP-ON RECEPTACLE,OTHER,50,5.0,47100,49.32,58.02,,57.12,,,,,58.83,,,,,,,,64.99,,59.99,,,57.12,79.99,,57.12,0.149948293692
43776567,DELUXE MOBILE CPU STAND,OTHER,50,5.0,19599,21.46,25.99,,25.99,,,,,,,,,,,,,,,39.89,,,,42.99,,25.99,0.174297806849
43783695,2190 PILLOW SOFT WOOD SERIES GUEST ARM C,OTHER,50,5.0,20055,353.63,416.04,,,,,,,,,,,,,,,,,,,,416.04,877.99,,416.04,0.15000961446
43805403,GREAT WHITE RECYCLED COPY PAPER,OTHER,50,5.0,2057,9.51,15.49,,,,,,,,,,,,,,,68.29,,15.49,,,12.05,40.99,,12.05,0.38605551969
43806588,GRAN FILTRO ITALIAN DARK ROAST COFFEE,OTHER,50,5.0,20603,43.25,79.79,,,,,,,,,,,,,,,79.79,,,,,,90.99,,79.79,0.457952124326
43812418,ADJUSTABLE HEIGHT FOLDING TABLE,OTHER,50,5.0,2322,197.42,264.49,,205.74,,,,,,,,,,,,,,,264.49,,,284.41,450.49,,205.74,0.253582366063
43826744,600 SERIES SHELF FILE,OTHER,50,5.0,29065,464.05,599.99,,,,,,,,,,,,,,,,,599.99,,,532.17,1129.99,,532.17,0.226570442841
43847853,DUSTER BRUSH WITH PLASTIC DUSTPAN WHITE,OTHER,50,5.0,3100,4.53,6.99,,8.44,,,,,,,,,,,,,,,,,,,15.99,,8.44,0.351931330472
43855767,PRINTABLE LASER INDEX TABS,OTHER,50,5.0,3800,8.05,9.47,,5.29,,,,,,,,,,,,,,,,,,8.21,20.99,,5.29,0.14994720169
43859427,WORKSTATION WIRE FILE ORGANIZER,OTHER,50,5.0,4139,5.74,10.99,,,,,,,,,,,,,,,,,,,,7.3,18.99,,7.3,0.477707006369
43860404,READYTOUSE COMPUTER WORKSTATION,OTHER,50,5.0,4326,258.92,259.99,,259.99,,,,,,,,,,,,,428.99,,357.99,,,259.99,269.99,,259.99,0.0041155429055
43874263,THREEDRAWER ORGANIZER STEEL 15 78 X,OTHER,50,5.0,48115,30.99,52.99,,30.99,,,,,,,,,,,,,71.79,,,52.99,,27.19,51.99,,27.19,0.415172674089
43874659,STORFILE8482 WITH LIFTOFF LID,OTHER,50,5.0,4865,16.42,23.99,,9.99,,,,,,,,,,,,,9.99,,24.59,12.59,,11.18,120.99,,9.99,0.31554814506
43879315,SUPERTAB COLORED FILE FOLDERS,OTHER,50,5.0,50855,21.41,25.19,,17.88,,,,,,,,,,,,,34.79,,25.99,17.99,,,62.99,,17.88,0.150059547439
43884606,WHITE LEGAL INDEX DIVIDERS,OTHER,50,5.0,54906,1.63,5.99,,1.99,,,,,,,,,,,,,6.99,,6.99,,,3.4,44.97,,1.99,0.727879799666
43892811,CARDS FOR MODEL ATR120 ELECTRONIC TIME C,OTHER,50,5.0,5667,9.81,14.99,,11.56,,,,,,,,,,,,,,,,,,11.56,24.99,,11.56,0.345563709139
43894377,GOLD EMBOSSED FOIL SEAL 100PACK,OTHER,50,5.0,57219,5.89,6.99,,10.19,,,,,,,,,,,,,,,,,,6.99,8.68,,6.99,0.157367668097
43899165,CERTIFICATEDOCUMENT COVER,OTHER,50,5.0,58817,7.32,8.61,,7.21,,,,,,,,,,,,,13.29,,,,,6.98,11.99,,6.98,0.149825783972
43914744,800ML BAGINBOX REFILLS,OTHER,50,5.0,61981,6.86,11.49,,17.59,,,,,,,,,,,,,,,22.99,,,,162.99,,17.59,0.402959094865
43917140,BULLDOG CLIPS 78 CAPACITY X 258 1,OTHER,50,5.0,6215,6.76,8.46,,8.46,,,,,,,,,,,,,,,,11.49,,8.46,20.99,,8.46,0.200945626478
43920384,PLASTIC TIP MARKER FINE POINT BLACK,OTHER,50,5.0,6234,13.48,15.86,,12.48,,,,,,,,,,,,,26.49,,25.19,,,12.48,,,12.48,0.150063051702
44655342,DESK STYLE DRY ERASE MARKER,OTHER,50,5.0,67189,3.59,7.57,,5.13,,,,,,,,,,,,,,,,,,,7.55,,5.13,0.525759577279
44655559,CLASSIC COLORS NONWASHABLE MARKER,OTHER,50,5.0,67253,2.25,3.99,,,,,,,,,,,,,,,,,,,,,11.0,,11.0,0.436090225564
44659072,OFFICE SUITES ADJUSTABLE KEYBOARD MANAGE,OTHER,50,5.0,67703,78.33,170.49,,,,,,,,,,,,,,,,,,,,,161.99,,161.99,0.540559563611
44666348,REINFORCED TOP TAB MANILA FILE FOLDER,OTHER,50,5.0,69497,17.19,20.22,,,,,,,,,,,,,,,,,,,,,42.99,,42.99,0.149851632047
44668743,REGENERATION DRAWER ORGANIZER,OTHER,50,5.0,70011,4.36,5.99,,,,,,,,,,,,,,,,,,,,,31.98,,31.98,0.272120200334
44735345,87 HIGH INDUSTRIAL STEEL SHELVING,OTHER,50,5.0,70237,75.58,159.99,,,,,,,,,,,,,,,166.99,,,,,,182.99,,166.99,0.527595474717
44825582,TWODRAWER MOBILE PEDESTAL FILE 1978,OTHER,50,5.0,7103,230.69,309.99,,292.85,,,,,,,,,,,,,319.99,,,,,266.67,666.99,,266.67,0.2558147037
44861995,PLASTIC LIDS FOR HOT DRINK CUPS 1216 O,OTHER,50,5.0,73523,36.27,79.99,,40.81,,,,,,,,,,,,,,,,,,47.95,100.99,,40.81,0.54656832104
44868311,ONEDAY VISITOR BADGES 3 X 2 WHITE,OTHER,50,5.0,73923,16.57,19.49,,17.3,,,,,,,,,,,,,,,,,,22.17,46.99,,17.3,0.149820420729
44891121,78 HIGH DELUXE STEEL STORAGE CABINET,OTHER,50,5.0,74806,272.16,399.99,,,,,,,,,,,,,,,516.99,,516.99,,,,619.99,,516.99,0.319582989575
5068203,BORDETTE DECORATIVE BORDER,OTHER,50,5.0,85618,2.29,3.99,,,,,,,,,,,,,,,,,,,,,14.12,,14.12,0.426065162907
5080574,STOPLIGHT POCKET CHART,OTHER,50,5.0,85638,13.96,16.99,,16.99,,,,,,,,,,,,,29.39,,29.39,,,16.49,22.99,,16.49,0.178340200118
5099870,INSTANT PERSONAL POSTER SETS,OTHER,50,5.0,85675,7.72,10.99,,,,,,,,,,,,,,,,,,,,,22.99,,22.99,0.29754322111
5101773,SPARKLE TERRIFIC TRIMMERS,OTHER,50,5.0,85679,2.22,3.99,,,,,,,,,,,,,,,4.39,,,,,,27.98,,4.39,0.443609022556
5102019,VERY FIRST BIOGRAPHIES,OTHER,50,5.0,85763,38.22,54.99,,,,,,,,,,,,,,,,,,,,43.95,43.99,,43.95,0.304964539007
5102319,CLASSPACK CRAYONS,OTHER,50,5.0,85830,44.07,59.99,,,,,,,,,84.99,,,,,,,,,,,54.79,96.99,,54.79,0.265377562927
6249739,BULLETIN BOARD STORAGE BAG BLUE CLEAR,OTHER,50,5.0,89548,9.08,11.36,,11.36,,,,,,,,,,,,,17.19,,,,,11.36,24.99,,11.36,0.200704225352
6251840,STUDENT OF THE WEEK CERTIFICATES 8-1 2,OTHER,50,5.0,89646,3.37,4.99,,,,,,,,,,,,,,,,,4.99,,,3.67,33.98,,3.67,0.324649298597
6939097,ONYX PANEL DOOR COAT HOOK STEEL,OTHER,50,5.0,85883,4.96,6.79,,,,,,,,,,,,,,,,,11.59,,,6.94,65.28,,6.94,0.269513991163
1008207,COMPUTERCATALOG CASE ON WHEELS,OTHER,50,5.0,78062,102.46,204.0,,156.31,,,,,,,,,,,,,,,,,,,,,156.31,0.497745098039
10367411,4C REPLACMENT CARAFEGL204,OTHER,87,40.0,2551,4.73,6.86,,6.88,,,,,,,,,,,,,,,,,,6.88,,,6.88,0.310495626822
1039391,THE CLINCHER MOP BROOM HOLDER 34 X 5,OTHER,50,5.0,78172,46.06,62.39,,44.48,,,,,,,,,,,,,,,62.39,,,44.48,,,44.48,0.261740663568
1039396,SMOKERS8217 OASIS8482 SECURITY LOC,OTHER,50,5.0,78177,18.9,24.04,,24.04,,,,,,,,,,,,,,,,,,24.04,,,24.04,0.21381031614
1039488,REFILL INK FOR CLIK AND UNIVERSAL STAMP,OTHER,50,5.0,78202,2.58,4.99,,7.73,,,,,,,,,,,,,,,,,,,,,7.73,0.482965931864
1039505,COMPACT DAILY DESK CALENDAR BASE 3 X 3,OTHER,50,5.0,78212,9.38,15.99,,7.79,,,,,,,,,,,,,18.99,,15.99,,,7.85,,,7.79,0.413383364603
1039507,BASE FOR 5 X 8 TEAROFF DAILY DESK CALEN,OTHER,50,5.0,78214,10.98,21.99,,10.48,,,,,,,,,,,,,21.99,,21.99,,,,,,10.48,0.50068212824
1039515,PHYSICIANS CARE IBUPROFEN TABLETS 50 TW,OTHER,50,5.0,78219,12.36,,,8.99,,,,,,,,,,,,,,,16.79,,,,,,8.99,
1039516,PHYSICIANS CARE ACETAMINOPHEN 50 TWOPA,OTHER,50,5.0,7822,10.99,15.99,,7.99,,,,,,,,,,,,,,,11.99,,,9.99,20.99,,7.99,0.312695434647
1039524,SEIKO SMART LABEL PRINTER SELFADHESIVE,OTHER,50,5.0,78227,6.75,7.94,,7.19,,,,,,,,,,,,,,,,7.19,,7.19,,,7.19,0.149874055416
1039798,PREMIUM HAND STAPLER,OTHER,50,5.0,78298,12.73,17.17,,17.17,,,,,,,,,,,,,,,22.87,26.99,,17.17,,,17.17,0.258590564939
1039799,HEAVYDUTY 12 LONG REACH8482 STAPLER,OTHER,50,5.0,78299,22.14,26.05,,23.97,,,,,,,,,,,,,35.19,,35.19,,,23.68,,,23.68,0.15009596929
1039802,SF174 13 HEAVYDUTY STAPLES,OTHER,50,5.0,78301,3.7,6.19,,6.49,,,,,,,,,,,,,6.49,,6.49,,,,,,6.49,0.402261712439
1039803,SF174 13 HEAVYDUTY STAPLES,OTHER,50,5.0,78302,4.17,6.49,,6.49,,,,,,,,,,,,,7.19,,7.19,10.66,,,,,6.49,0.357473035439
1039807,S8 ARCHED CROWN STAPLES,OTHER,50,5.0,78306,1.75,4.99,,,,,,,,,,,,,,,,,2.49,4.19,,,,,2.49,0.649298597194
1039810,HEAVYDUTY STAPLECARTON STAPLE REMOVER,OTHER,50,5.0,78309,6.24,7.34,,6.5,,,,,,,,,,,,,,,12.19,7.59,,7.48,,,6.5,0.149863760218
1039829,DELUXE JAW STYLE STAPLE REMOVER BLACK,OTHER,50,5.0,78312,2.67,3.15,,3.15,,,,,,,,,,,,,5.29,,6.09,3.69,,3.15,,,3.15,0.152380952381
1039930,LIGHTTOUCH174 REDUCED EFFORT STAPLER,OTHER,50,5.0,78328,11.02,12.96,,10.64,,,,,,,,,,,,,18.19,,28.69,10.79,,10.74,,,10.64,0.149691358025
1039931,LIGHTTOUCH174 REDUCED EFFORT STAPLER,OTHER,50,5.0,78329,11.02,12.96,,11.24,,,,,,,,,,,,,18.19,,29.99,11.19,,,,,11.19,0.149691358025
1039932,LIGHTTOUCH COMPACT REDUCED EFFORT STAPLE,OTHER,50,5.0,7833,9.76,11.48,,10.67,,,,,,,,,,,,,15.99,,,,,12.02,,,10.67,0.149825783972
1039940,COMPACT DESK STAPLER 20 SHEET CAPACITY,OTHER,50,5.0,78337,5.07,10.79,,4.99,,,,,,,,,,,,,,,10.79,,,5.2,,,4.99,0.530120481928
1042934,NUTRIGRAIN CEREAL BARS,OTHER,50,5.0,78376,9.74,13.79,,,,,,,,,,,,,,,13.79,,,,,,,,13.79,0.293691080493
1042938,NUTRIGRAIN CEREAL BARS,OTHER,50,5.0,78379,9.74,11.46,,,,,,,,,,,,,,,10.99,,,,,8.12,,,8.12,0.150087260035
1042946,RICE KRISPIES TREATS,OTHER,50,5.0,78386,13.53,19.99,,,,,,,,,,,,,,,,,,,,15.75,,,15.75,0.32316158079
1097255,POST BINDER ALUMINUM SCREW POSTS 316 D,OTHER,50,5.0,78522,12.15,15.67,,15.67,,,,,,,,,,,,,27.49,,27.49,,,15.67,,,15.67,0.224633056796
1097256,VARICAP6 EXPANDABLE 1 TO 6 POST BINDER,OTHER,50,5.0,78523,11.77,16.19,,16.19,,,,,,,,,,,,,,,,,,12.99,,,12.99,0.273008029648
1097258,VARICAP6 EXPANDABLE 1 TO 6 POST BINDER,OTHER,50,5.0,78525,11.77,13.85,,12.99,,,,,,,,,,,,,,,20.19,,,,,,12.99,0.150180505415
1121755,BATGIRL TEEN,OTHER,50,20.0,79130,35.43,29.43,,32.7,,,,,,,,,,,,,,,,22.99,,37.18,,,22.99,-0.203873598369
1137696,ANTACID TABLETS TWO TABLETSPACKET 50,OTHER,50,5.0,78759,17.03,24.99,,7.99,,,,,,,,,,,,,21.89,,,,,16.93,29.99,,7.99,0.318527410964
1137841,SPEEDPOINT SF174 3 STANDARD STAPLES,OTHER,50,5.0,7882,2.39,3.99,,,,,,,,,,,,,,,5.89,,,2.44,,,,,2.44,0.401002506266
1138121,28SHEET COMFORT HANDLE 2HOLE PUNCH1,OTHER,50,5.0,7886,10.2,12.0,,9.38,,,,,,,,,,,,,18.89,,17.99,9.39,,9.81,,,9.38,0.15
1138127,REPLACEMENT PUNCH HEAD FOR 160SHEET PUN,OTHER,50,5.0,78865,38.15,65.09,,38.2,,,,,,,,,,,,,,,,,,45.25,,,38.2,0.413888462129
1138147,ALKASELTZER PAIN RELIEVER REFILL 50 TW,OTHER,50,5.0,78881,24.71,34.99,,,,,,,,,,,,,,,,,,,,24.99,,,24.99,0.293798228065
1138149,OPTIMA STAPLES 2000BOX,OTHER,50,5.0,78883,3.77,7.49,,4.35,,,,,,,,,,,,,7.89,,7.99,14.98,,4.35,,,4.35,0.496662216288
1548467,PAPER 92 BRIGHTNESS 20LB LEGAL 500 S,OTHER,50,5.0,81755,5.93,11.49,,,,,,,,,,,,,,,11.49,,,,,,,,11.49,0.483899042646
1548489,DESIGNJET LARGE FORMAT PAPER FOR INK JET,OTHER,50,5.0,81760,89.89,113.69,,,,,,,,,,,,,,,120.99,,113.69,,,99.91,,,99.91,0.209341190958
1648344,CLASSIC PAD FOLIO WRITING PAD,OTHER,50,5.0,83179,26.86,42.99,,,,,,,,,,,,,,,,,45.19,,,30.88,,,30.88,0.375203535706
1648413,STEEL ROTARY MAGAZINE RACK,OTHER,50,5.0,83212,293.48,449.99,,,,,,,,,,,,,,,,,,,,420.23,,,420.23,0.347807729061
1648416,TABLETOP LECTERN WITH OPEN STORAGE AREA,OTHER,50,5.0,83215,103.45,121.71,,94.84,,,,,,,,,,,,,138.99,,124.49,,,96.19,,,94.84,0.150028756881
1648419,LECTERN BASEMEDIA CART,OTHER,50,5.0,83218,166.27,195.61,,147.28,,,,,,,,,,,,,223.99,,223.99,,,,179.99,,147.28,0.14999233168
1648448,EXECUTIVE MOBILE LECTERN,OTHER,50,5.0,83220,401.32,472.14,,384.34,,,,,,,,,,,,,699.99,,699.99,,,,444.99,,384.34,0.149997881984
1648732,WEEKLY APPOINTMENT BOOK,OTHER,50,5.0,83343,13.89,20.99,,30.2,,,,,,,,,,,,,,,,,,,,,30.2,0.33825631253
1648784,GREEN SERIES BASQUE LEATHER WIREBOUND OR,OTHER,50,5.0,83358,23.28,36.63,,36.63,,,,,,,,,,,,,,,50.99,,,,,,36.63,0.364455364455
1648852,30DAY60DAY FORMAT UNDATED WALL PLANNE,OTHER,50,5.0,83392,15.05,21.99,,15.76,,,,,,,,,,,,,,,28.99,,,15.76,,,15.76,0.31559799909
1648901,3060DAY FORMAT UNDATED WALL PLANNER,OTHER,50,5.0,83401,20.36,23.95,,21.17,,,,,,,,,,,,,29.99,,33.49,,,21.17,,,21.17,0.149895615866
1648955,38000 SERIES DESK SHELL 60X30X2912 L,OTHER,50,5.0,83421,405.04,479.99,,,,,,,,,,,,,,,528.49,,479.99,,,395.79,,,395.79,0.156149086439
1915312,WASHABLE SCHOOL GLUE STICKS PURPLE 30,OTHER,50,5.0,89676,9.89,16.49,,,,,,,,,,,,,,,,,16.49,,,10.83,,,10.83,0.400242571255
1915315,PATHWAYS MEDIUMWEIGHT PAPER PLATES 8.5,OTHER,50,5.0,89679,73.17,134.99,,,,,,,,,,,,,,,,,,,,115.35,,,115.35,0.457959848878
1917811,SLIMMATE PORTABLE DESKTOP 1 CAPACITY,OTHER,50,5.0,89680,6.61,12.99,,,,,,,,,,,,,,,,,,5.89,,6.04,,,5.89,0.491147036182
1942911,SURE START PACKAGING TAPE 1.88 X 22.2,OTHER,50,5.0,89683,10.85,12.76,,,,,,,,,,,,,,,19.99,,12.69,19.99,,11.3,,,11.3,0.149686520376
1998355,LARGE CRAYONS,OTHER,50,5.0,27405,2.94,4.39,,3.61,,,,,,,,,,,,,7.29,,6.99,3.64,,3.61,11.88,,3.61,0.330296127563
1998587,PROSLEEVE II CDDVD SLEEVES,OTHER,50,5.0,27591,9.33,10.98,,9.84,,12.99,,,,,,,,,,,,,,,,,,,9.84,0.150273224044
1998588,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27664,10.44,18.99,,13.88,,,,,,,,,,,,,22.89,,,,,,,,13.88,0.450236966825
1998589,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27665,10.44,14.14,,14.14,,,,,,,,,,,,,22.89,,18.99,,,,,,14.14,0.261669024045
1998590,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27842,10.44,18.99,,13.7,,,,,,,,,,,,,22.89,,18.99,,,,,,13.7,0.450236966825
1998591,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27843,10.44,13.84,,13.84,,,,,,,,,,,,,22.89,,18.99,,,,,,13.84,0.245664739884
1998593,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27844,10.44,18.99,,,,,,,,,,,,,,,22.89,,18.99,,,13.7,,,13.7,0.450236966825
1998594,TUFF HANGING FOLDER WITH EASY SLIDE TAB,OTHER,50,5.0,27845,10.68,13.29,,10.99,,,,,,,,,,,,,31.39,,22.99,,,13.29,,,10.99,0.196388261851
1998700,PREMIUM PHOTO PAPER,OTHER,50,5.0,27895,12.32,14.49,,11.55,,,,,,,,,,,,,25.99,,19.19,,,11.73,,,11.55,0.149758454106
1998818,WASHABLE SCHOOL GLUE,OTHER,50,5.0,27931,12.9,20.99,,,,,,,,,,,,,,,,,19.49,,24.99,12.99,20.88,,12.99,0.385421629347
1998822,GREEN WORKS NATURAL WIPES,OTHER,50,5.0,27962,5.42,7.99,,32.66,,,,,,,,,,,,,10.99,,10.59,,,7.58,,,7.58,0.321652065081
1999387,WOW RETRACTABLE BALLPOINT PEN,OTHER,50,5.0,27965,8.98,13.49,,,,,,,,,,,,,,,,,17.29,9.49,,9.52,,,9.49,0.334321719792
1999388,RSVP STICK BALLPOINT PEN,OTHER,50,5.0,27982,9.24,16.99,,,,,,,,,,,,,,,,,18.99,10.79,,10.79,,,10.79,0.456150676869
2009211,STINKY STICKERS VARIETY PACK POSITIVE W,OTHER,50,5.0,89818,5.31,6.72,,6.72,,,,,,,,,,,,,10.99,,,,,6.72,15.99,,6.72,0.209821428571
2016511,CARING WOVEN GAUZE SPONGES 4 X 4 NONST,OTHER,50,5.0,8982,3.0,4.99,,,,,,,,,,,,,,,,,4.99,,,3.96,,,3.96,0.39879759519
2244152,RETRACTABLE PEN,OTHER,50,5.0,33628,7.28,9.99,,8.71,,,,,,,,,,,,,10.49,,11.99,,,9.58,,,8.71,0.271271271271
2244360,RETRACTABLE PEN,OTHER,50,5.0,33639,2.5,4.59,,27.0,,,,,,,,,,,,,46.79,,,,,5.08,,,5.08,0.455337690632
2244927,PERMANENT INK PEN,OTHER,50,5.0,33649,7.64,11.99,,,,,,,,,,,,,,,13.29,,11.29,13.99,,7.42,,,7.42,0.362802335279
2245631,GRIP PERMANENT INK PEN,OTHER,50,5.0,33710,1.7,2.99,,19.51,,,,,,,,,,,,,31.99,,,,,,,,19.51,0.43143812709
2245821,ATYOURDISPOSAL RECYCLING CENTER,OTHER,50,5.0,33759,110.49,129.99,,113.54,,,,,116.97,,,,,,,,149.99,,,,,128.89,127.99,,113.54,0.150011539349
2245822,PLASTIC COAT HOOKS,OTHER,50,5.0,33760,11.45,14.66,,10.41,,,,,,,,,,,,,17.59,,169.99,,,10.41,155.94,,10.41,0.218963165075
2245823,PLASTIC COAT HOOKS,OTHER,50,5.0,33761,17.2,20.24,,17.65,,,,,,,,,,,,,29.89,,22.99,,,19.33,173.94,,17.65,0.150197628458
2245844,510 SERIES 25034 DEEP FULLSUSPENSION,OTHER,50,5.0,33768,155.12,182.49,,166.8,,,,,,,,,,,,,203.99,,,,,175.35,394.99,,166.8,0.149980820867
2265119,OFFICEWORKS8482 STORAGE CABINET 66,OTHER,50,5.0,34192,260.32,306.26,,,,,,,,,,,,,,,,,429.99,,,,,,429.99,0.1500032652
2265122,OFFICEWORKS8482 STORAGE CABINET 46,OTHER,50,5.0,34195,230.81,329.99,,272.33,,,,,,,,,,,,,,,,,,282.25,,,272.33,0.300554562259
2265126,ASPIRA8482 MOBILE UNDERDESK PEDESTAL,OTHER,50,5.0,34199,226.2,266.12,,237.8,,,,,,,,,,,,,,,,,,253.06,,,237.8,0.150007515407
2265154,ASPIRA8482 MOBILE UNDERDESK PEDESTAL,OTHER,50,5.0,34202,226.2,266.12,,241.01,,,,,,,,,,,,,509.99,,361.19,,,241.01,292.99,,241.01,0.150007515407
2265156,ASPIRA8482 MOBILE UNDERDESK PEDESTAL,OTHER,50,5.0,34204,226.2,266.12,,254.85,,,,,,,,,,,,,394.99,,361.19,,,254.85,348.99,,254.85,0.150007515407
